state,city,area,weekly_income,working_hours_per_day,orders_per_day,shift_timing,rainfall_intensity,temperature_trend,disruption_frequency,location_risk_score,income_per_hour,activity_level,shift_risk,risk_score
Maharashtra,Mumbai,Dadar,8202,7,11,night,0.82,0.41,0.58,0.625,167.39,1.57,0.7,0.601
Maharashtra,Mumbai,Dadar,7475,10,12,afternoon,0.82,0.41,0.58,0.625,106.79,1.2,0.3,0.574
Maharashtra,Mumbai,Dadar,8839,9,8,evening,0.82,0.41,0.58,0.625,140.3,0.89,0.6,0.582
Maharashtra,Mumbai,Dadar,3484,7,22,afternoon,0.82,0.41,0.58,0.625,71.1,3.14,0.3,0.612
Maharashtra,Mumbai,Dadar,9543,11,31,morning,0.82,0.41,0.58,0.625,123.94,2.82,0.2,0.601
Maharashtra,Mumbai,Dadar,4576,4,25,evening,0.82,0.41,0.58,0.625,163.43,6.25,0.6,0.664
Maharashtra,Mumbai,Dadar,8844,7,32,evening,0.82,0.41,0.58,0.625,180.49,4.57,0.6,0.656
Maharashtra,Mumbai,Dadar,9132,8,15,morning,0.82,0.41,0.58,0.625,163.07,1.88,0.2,0.582
Maharashtra,Mumbai,Dadar,3559,9,13,night,0.82,0.41,0.58,0.625,56.49,1.44,0.7,0.598
Maharashtra,Mumbai,Dadar,5110,4,19,evening,0.82,0.41,0.58,0.625,182.5,4.75,0.6,0.659
Maharashtra,Mumbai,Dadar,5275,9,31,evening,0.82,0.41,0.58,0.625,83.73,3.44,0.6,0.633
Maharashtra,Mumbai,Dadar,8010,12,17,morning,0.82,0.41,0.58,0.625,95.36,1.42,0.2,0.573
Maharashtra,Mumbai,Dadar,7770,4,10,morning,0.82,0.41,0.58,0.625,277.5,2.5,0.2,0.595
Maharashtra,Mumbai,Dadar,5936,7,29,afternoon,0.82,0.41,0.58,0.625,121.14,4.14,0.3,0.632
Maharashtra,Mumbai,Dadar,9926,11,32,afternoon,0.82,0.41,0.58,0.625,128.91,2.91,0.3,0.608
Maharashtra,Mumbai,Dadar,6604,8,28,morning,0.82,0.41,0.58,0.625,117.93,3.5,0.2,0.614
Maharashtra,Mumbai,Dadar,7220,4,19,night,0.82,0.41,0.58,0.625,257.86,4.75,0.7,0.664
Maharashtra,Mumbai,Dadar,4022,8,29,afternoon,0.82,0.41,0.58,0.625,71.82,3.62,0.3,0.622
Maharashtra,Mumbai,Dadar,4224,9,10,night,0.82,0.41,0.58,0.625,67.05,1.11,0.7,0.592
Maharashtra,Mumbai,Dadar,8368,6,35,night,0.82,0.41,0.58,0.625,199.24,5.83,0.7,0.669
Maharashtra,Mumbai,Dadar,8215,7,20,morning,0.82,0.41,0.58,0.625,167.65,2.86,0.2,0.602
Maharashtra,Mumbai,Dadar,3166,4,23,evening,0.82,0.41,0.58,0.625,113.07,5.75,0.6,0.664
Maharashtra,Mumbai,Dadar,3628,6,21,afternoon,0.82,0.41,0.58,0.625,86.38,3.5,0.3,0.619
Maharashtra,Mumbai,Dadar,6001,8,32,morning,0.82,0.41,0.58,0.625,107.16,4.0,0.2,0.625
Maharashtra,Mumbai,Dadar,3922,9,23,morning,0.82,0.41,0.58,0.625,62.25,2.56,0.2,0.596
Maharashtra,Mumbai,Dadar,6096,9,31,morning,0.82,0.41,0.58,0.625,96.76,3.44,0.2,0.613
Maharashtra,Mumbai,Dadar,7473,12,10,morning,0.82,0.41,0.58,0.625,88.96,0.83,0.2,0.561
Maharashtra,Mumbai,Dadar,9571,12,26,night,0.82,0.41,0.58,0.625,113.94,2.17,0.7,0.613
Maharashtra,Mumbai,Dadar,3254,11,35,evening,0.82,0.41,0.58,0.625,42.26,3.18,0.6,0.628
Maharashtra,Mumbai,Dadar,4888,4,32,night,0.82,0.41,0.58,0.625,174.57,8.0,0.7,0.669
Maharashtra,Mumbai,Dadar,9808,4,32,evening,0.82,0.41,0.58,0.625,350.29,8.0,0.6,0.664
Maharashtra,Mumbai,Dadar,8553,10,16,morning,0.82,0.41,0.58,0.625,122.19,1.6,0.2,0.577
Maharashtra,Mumbai,Dadar,6112,11,34,afternoon,0.82,0.41,0.58,0.625,79.38,3.09,0.3,0.611
Maharashtra,Mumbai,Dadar,6384,8,11,afternoon,0.82,0.41,0.58,0.625,114.0,1.38,0.3,0.577
Maharashtra,Mumbai,Dadar,8505,4,30,afternoon,0.82,0.41,0.58,0.625,303.75,7.5,0.3,0.649
Maharashtra,Mumbai,Dadar,8506,4,26,evening,0.82,0.41,0.58,0.625,303.79,6.5,0.6,0.664
Maharashtra,Mumbai,Dadar,4917,10,29,night,0.82,0.41,0.58,0.625,70.24,2.9,0.7,0.628
Maharashtra,Mumbai,Dadar,7502,7,30,night,0.82,0.41,0.58,0.625,153.1,4.29,0.7,0.655
Maharashtra,Mumbai,Dadar,7580,8,11,evening,0.82,0.41,0.58,0.625,135.36,1.38,0.6,0.592
Maharashtra,Mumbai,Dadar,3281,7,18,night,0.82,0.41,0.58,0.625,66.96,2.57,0.7,0.621
Maharashtra,Mumbai,Dadar,8161,5,8,morning,0.82,0.41,0.58,0.625,233.17,1.6,0.2,0.577
Maharashtra,Mumbai,Dadar,5746,10,14,night,0.82,0.41,0.58,0.625,82.09,1.4,0.7,0.598
Maharashtra,Mumbai,Dadar,7007,4,26,afternoon,0.82,0.41,0.58,0.625,250.25,6.5,0.3,0.649
Maharashtra,Mumbai,Dadar,5447,7,27,evening,0.82,0.41,0.58,0.625,111.16,3.86,0.6,0.642
Maharashtra,Mumbai,Dadar,3021,7,12,night,0.82,0.41,0.58,0.625,61.65,1.71,0.7,0.604
Maharashtra,Mumbai,Dadar,8012,6,22,morning,0.82,0.41,0.58,0.625,190.76,3.67,0.2,0.618
Maharashtra,Mumbai,Dadar,8929,9,12,morning,0.82,0.41,0.58,0.625,141.73,1.33,0.2,0.571
Maharashtra,Mumbai,Dadar,7594,7,8,night,0.82,0.41,0.58,0.625,154.98,1.14,0.7,0.592
Maharashtra,Mumbai,Dadar,3330,11,16,morning,0.82,0.41,0.58,0.625,43.25,1.45,0.2,0.574
Maharashtra,Pune,Kothrud,9227,10,20,evening,0.36,0.68,0.34,0.45,131.81,2.0,0.6,0.451
Maharashtra,Pune,Kothrud,9185,6,20,morning,0.36,0.68,0.34,0.45,218.69,3.33,0.2,0.458
Maharashtra,Pune,Kothrud,6797,10,22,evening,0.36,0.68,0.34,0.45,97.1,2.2,0.6,0.455
Maharashtra,Pune,Kothrud,7122,9,28,morning,0.36,0.68,0.34,0.45,113.05,3.11,0.2,0.453
Maharashtra,Pune,Kothrud,8393,6,10,evening,0.36,0.68,0.34,0.45,199.83,1.67,0.6,0.444
Maharashtra,Pune,Kothrud,3376,11,20,evening,0.36,0.68,0.34,0.45,43.84,1.82,0.6,0.447
Maharashtra,Pune,Kothrud,8832,8,34,morning,0.36,0.68,0.34,0.45,157.71,4.25,0.2,0.476
Maharashtra,Pune,Kothrud,8245,7,22,afternoon,0.36,0.68,0.34,0.45,168.27,3.14,0.3,0.459
Maharashtra,Pune,Kothrud,4197,6,19,afternoon,0.36,0.68,0.34,0.45,99.93,3.17,0.3,0.459
Maharashtra,Pune,Kothrud,5146,11,24,night,0.36,0.68,0.34,0.45,66.83,2.18,0.7,0.46
Maharashtra,Pune,Kothrud,5282,4,15,afternoon,0.36,0.68,0.34,0.45,188.64,3.75,0.3,0.471
Maharashtra,Pune,Kothrud,8941,5,30,afternoon,0.36,0.68,0.34,0.45,255.46,6.0,0.3,0.496
Maharashtra,Pune,Kothrud,8893,7,29,evening,0.36,0.68,0.34,0.45,181.49,4.14,0.6,0.494
Maharashtra,Pune,Kothrud,4416,7,35,night,0.36,0.68,0.34,0.45,90.12,5.0,0.7,0.516
Maharashtra,Pune,Kothrud,9766,11,30,evening,0.36,0.68,0.34,0.45,126.83,2.73,0.6,0.466
Maharashtra,Pune,Kothrud,5254,4,22,night,0.36,0.68,0.34,0.45,187.64,5.5,0.7,0.516
Maharashtra,Pune,Kothrud,4276,12,35,evening,0.36,0.68,0.34,0.45,50.9,2.92,0.6,0.469
Maharashtra,Pune,Kothrud,3157,4,24,evening,0.36,0.68,0.34,0.45,112.75,6.0,0.6,0.511
Maharashtra,Pune,Kothrud,8801,7,31,morning,0.36,0.68,0.34,0.45,179.61,4.43,0.2,0.48
Maharashtra,Pune,Kothrud,7195,6,18,evening,0.36,0.68,0.34,0.45,171.31,3.0,0.6,0.471
Maharashtra,Pune,Kothrud,3782,8,35,morning,0.36,0.68,0.34,0.45,67.54,4.38,0.2,0.479
Maharashtra,Pune,Kothrud,8414,8,33,morning,0.36,0.68,0.34,0.45,150.25,4.12,0.2,0.473
Maharashtra,Pune,Kothrud,8453,6,13,afternoon,0.36,0.68,0.34,0.45,201.26,2.17,0.3,0.439
Maharashtra,Pune,Kothrud,9092,7,28,morning,0.36,0.68,0.34,0.45,185.55,4.0,0.2,0.471
Maharashtra,Pune,Kothrud,6566,5,16,afternoon,0.36,0.68,0.34,0.45,187.6,3.2,0.3,0.46
Maharashtra,Pune,Kothrud,4997,12,9,afternoon,0.36,0.68,0.34,0.45,59.49,0.75,0.3,0.411
Maharashtra,Pune,Kothrud,7595,12,28,night,0.36,0.68,0.34,0.45,90.42,2.33,0.7,0.463
Maharashtra,Pune,Kothrud,9588,12,35,evening,0.36,0.68,0.34,0.45,114.14,2.92,0.6,0.469
Maharashtra,Pune,Kothrud,3747,9,26,night,0.36,0.68,0.34,0.45,59.48,2.89,0.7,0.474
Maharashtra,Pune,Kothrud,8381,12,30,evening,0.36,0.68,0.34,0.45,99.77,2.5,0.6,0.461
Maharashtra,Pune,Kothrud,4946,10,12,morning,0.36,0.68,0.34,0.45,70.66,1.2,0.2,0.415
Maharashtra,Pune,Kothrud,7310,5,16,night,0.36,0.68,0.34,0.45,208.86,3.2,0.7,0.48
Maharashtra,Pune,Kothrud,8969,10,11,afternoon,0.36,0.68,0.34,0.45,128.13,1.1,0.3,0.418
Maharashtra,Pune,Kothrud,8651,10,28,night,0.36,0.68,0.34,0.45,123.59,2.8,0.7,0.472
Maharashtra,Pune,Kothrud,3919,10,15,night,0.36,0.68,0.34,0.45,55.99,1.5,0.7,0.446
Maharashtra,Pune,Kothrud,6239,6,34,evening,0.36,0.68,0.34,0.45,148.55,5.67,0.6,0.511
Maharashtra,Pune,Kothrud,7702,10,17,night,0.36,0.68,0.34,0.45,110.03,1.7,0.7,0.45
Maharashtra,Pune,Kothrud,6130,11,27,evening,0.36,0.68,0.34,0.45,79.61,2.45,0.6,0.46
Maharashtra,Pune,Kothrud,4495,10,27,afternoon,0.36,0.68,0.34,0.45,64.21,2.7,0.3,0.45
Maharashtra,Pune,Kothrud,5605,4,11,morning,0.36,0.68,0.34,0.45,200.18,2.75,0.2,0.446
Maharashtra,Pune,Kothrud,6836,12,14,afternoon,0.36,0.68,0.34,0.45,81.38,1.17,0.3,0.419
Maharashtra,Pune,Kothrud,4412,9,14,morning,0.36,0.68,0.34,0.45,70.03,1.56,0.2,0.422
Maharashtra,Pune,Kothrud,7605,5,12,evening,0.36,0.68,0.34,0.45,217.29,2.4,0.6,0.459
Maharashtra,Pune,Kothrud,9213,11,12,night,0.36,0.68,0.34,0.45,119.65,1.09,0.7,0.438
Maharashtra,Pune,Kothrud,7416,10,16,night,0.36,0.68,0.34,0.45,105.94,1.6,0.7,0.448
Maharashtra,Pune,Kothrud,8071,6,19,night,0.36,0.68,0.34,0.45,192.17,3.17,0.7,0.479
Maharashtra,Pune,Kothrud,3189,10,32,morning,0.36,0.68,0.34,0.45,45.56,3.2,0.2,0.455
Maharashtra,Pune,Kothrud,3593,10,30,night,0.36,0.68,0.34,0.45,51.33,3.0,0.7,0.476
Maharashtra,Pune,Kothrud,4580,9,29,evening,0.36,0.68,0.34,0.45,72.7,3.22,0.6,0.475
Maharashtra,Pune,Kothrud,8553,6,16,morning,0.36,0.68,0.34,0.45,203.64,2.67,0.2,0.444
Maharashtra,Pune,Kothrud,4887,4,15,morning,0.36,0.68,0.34,0.45,174.54,3.75,0.2,0.466
Maharashtra,Pune,Kothrud,8712,4,34,afternoon,0.36,0.68,0.34,0.45,311.14,8.5,0.3,0.496
Maharashtra,Pune,Kothrud,3270,8,30,night,0.36,0.68,0.34,0.45,58.39,3.75,0.7,0.491
Maharashtra,Pune,Kothrud,6095,9,34,night,0.36,0.68,0.34,0.45,96.75,3.78,0.7,0.492
Maharashtra,Pune,Kothrud,8339,6,32,morning,0.36,0.68,0.34,0.45,198.55,5.33,0.2,0.491
Maharashtra,Pune,Kothrud,6108,7,11,morning,0.36,0.68,0.34,0.45,124.65,1.57,0.2,0.422
Maharashtra,Pune,Kothrud,9257,8,24,morning,0.36,0.68,0.34,0.45,165.3,3.0,0.2,0.451
Maharashtra,Pune,Kothrud,9313,4,28,night,0.36,0.68,0.34,0.45,332.61,7.0,0.7,0.516
Maharashtra,Pune,Kothrud,8795,4,17,afternoon,0.36,0.68,0.34,0.45,314.11,4.25,0.3,0.481
Maharashtra,Pune,Kothrud,4128,9,30,evening,0.36,0.68,0.34,0.45,65.52,3.33,0.6,0.478
Maharashtra,Pune,Kothrud,5012,5,21,night,0.36,0.68,0.34,0.45,143.2,4.2,0.7,0.5
Maharashtra,Pune,Kothrud,4224,4,9,evening,0.36,0.68,0.34,0.45,150.86,2.25,0.6,0.456
Maharashtra,Pune,Kothrud,4989,10,30,afternoon,0.36,0.68,0.34,0.45,71.27,3.0,0.3,0.456
Maharashtra,Pune,Kothrud,9661,4,28,afternoon,0.36,0.68,0.34,0.45,345.04,7.0,0.3,0.496
Maharashtra,Pune,Kothrud,4817,8,17,afternoon,0.36,0.68,0.34,0.45,86.02,2.12,0.3,0.438
Maharashtra,Pune,Kothrud,8551,9,9,night,0.36,0.68,0.34,0.45,135.73,1.0,0.7,0.436
Maharashtra,Pune,Kothrud,9719,7,25,morning,0.36,0.68,0.34,0.45,198.35,3.57,0.2,0.462
Maharashtra,Pune,Kothrud,5981,4,28,night,0.36,0.68,0.34,0.45,213.61,7.0,0.7,0.516
Maharashtra,Pune,Kothrud,4191,7,35,night,0.36,0.68,0.34,0.45,85.53,5.0,0.7,0.516
Maharashtra,Pune,Kothrud,6620,7,18,morning,0.36,0.68,0.34,0.45,135.1,2.57,0.2,0.442
Maharashtra,Pune,Kothrud,3974,9,19,afternoon,0.36,0.68,0.34,0.45,63.08,2.11,0.3,0.438
Maharashtra,Pune,Kothrud,9682,5,33,night,0.36,0.68,0.34,0.45,276.63,6.6,0.7,0.516
Maharashtra,Pune,Kothrud,5920,12,21,morning,0.36,0.68,0.34,0.45,70.48,1.75,0.2,0.426
Maharashtra,Pune,Kothrud,5848,8,9,night,0.36,0.68,0.34,0.45,104.43,1.12,0.7,0.438
Maharashtra,Pune,Kothrud,3441,4,25,afternoon,0.36,0.68,0.34,0.45,122.89,6.25,0.3,0.496
Maharashtra,Pune,Kothrud,3390,10,12,evening,0.36,0.68,0.34,0.45,48.43,1.2,0.6,0.435
Maharashtra,Pune,Kothrud,5927,10,29,afternoon,0.36,0.68,0.34,0.45,84.67,2.9,0.3,0.454
Maharashtra,Pune,Kothrud,5630,12,9,evening,0.36,0.68,0.34,0.45,67.02,0.75,0.6,0.426
Maharashtra,Pune,Kothrud,4508,8,19,afternoon,0.36,0.68,0.34,0.45,80.5,2.38,0.3,0.444
Maharashtra,Pune,Kothrud,3144,5,13,morning,0.36,0.68,0.34,0.45,89.83,2.6,0.2,0.443
Maharashtra,Pune,Viman Nagar,5453,7,31,afternoon,0.34,0.7,0.38,0.46,111.29,4.43,0.3,0.493
Maharashtra,Pune,Viman Nagar,5003,9,30,night,0.34,0.7,0.38,0.46,79.41,3.33,0.7,0.491
Maharashtra,Pune,Viman Nagar,9815,11,16,evening,0.34,0.7,0.38,0.46,127.47,1.45,0.6,0.448
Maharashtra,Pune,Viman Nagar,5991,7,14,morning,0.34,0.7,0.38,0.46,122.27,2.0,0.2,0.439
Maharashtra,Pune,Viman Nagar,5442,9,34,afternoon,0.34,0.7,0.38,0.46,86.38,3.78,0.3,0.48
Maharashtra,Pune,Viman Nagar,9138,7,31,evening,0.34,0.7,0.38,0.46,186.49,4.43,0.6,0.508
Maharashtra,Pune,Viman Nagar,4518,11,23,morning,0.34,0.7,0.38,0.46,58.68,2.09,0.2,0.441
Maharashtra,Pune,Viman Nagar,7030,7,34,afternoon,0.34,0.7,0.38,0.46,143.47,4.86,0.3,0.501
Maharashtra,Pune,Viman Nagar,9759,7,10,afternoon,0.34,0.7,0.38,0.46,199.16,1.43,0.3,0.433
Maharashtra,Pune,Viman Nagar,6922,8,18,evening,0.34,0.7,0.38,0.46,123.61,2.25,0.6,0.464
Maharashtra,Pune,Viman Nagar,7850,11,28,morning,0.34,0.7,0.38,0.46,101.95,2.55,0.2,0.45
Maharashtra,Pune,Viman Nagar,4875,9,27,night,0.34,0.7,0.38,0.46,77.38,3.0,0.7,0.484
Maharashtra,Pune,Viman Nagar,9736,11,14,morning,0.34,0.7,0.38,0.46,126.44,1.27,0.2,0.424
Maharashtra,Pune,Viman Nagar,3703,9,34,afternoon,0.34,0.7,0.38,0.46,58.78,3.78,0.3,0.48
Maharashtra,Pune,Viman Nagar,7697,5,15,morning,0.34,0.7,0.38,0.46,219.91,3.0,0.2,0.459
Maharashtra,Pune,Viman Nagar,5104,6,14,night,0.34,0.7,0.38,0.46,121.52,2.33,0.7,0.471
Maharashtra,Pune,Viman Nagar,5273,5,18,afternoon,0.34,0.7,0.38,0.46,150.66,3.6,0.3,0.476
Maharashtra,Pune,Viman Nagar,6334,12,18,morning,0.34,0.7,0.38,0.46,75.4,1.5,0.2,0.429
Maharashtra,Pune,Viman Nagar,7407,8,15,morning,0.34,0.7,0.38,0.46,132.27,1.88,0.2,0.437
Maharashtra,Pune,Viman Nagar,5936,9,19,afternoon,0.34,0.7,0.38,0.46,94.22,2.11,0.3,0.446
Maharashtra,Pune,Viman Nagar,5514,9,35,morning,0.34,0.7,0.38,0.46,87.52,3.89,0.2,0.477
Maharashtra,Pune,Viman Nagar,9467,11,17,morning,0.34,0.7,0.38,0.46,122.95,1.55,0.2,0.43
Maharashtra,Pune,Viman Nagar,5414,10,30,night,0.34,0.7,0.38,0.46,77.34,3.0,0.7,0.484
Maharashtra,Pune,Viman Nagar,3572,11,24,evening,0.34,0.7,0.38,0.46,46.39,2.18,0.6,0.463
Maharashtra,Pune,Viman Nagar,3637,6,11,morning,0.34,0.7,0.38,0.46,86.6,1.83,0.2,0.436
Maharashtra,Pune,Viman Nagar,4986,5,17,afternoon,0.34,0.7,0.38,0.46,142.46,3.4,0.3,0.472
Maharashtra,Pune,Viman Nagar,8218,7,18,evening,0.34,0.7,0.38,0.46,167.71,2.57,0.6,0.47
Maharashtra,Pune,Viman Nagar,4969,7,35,night,0.34,0.7,0.38,0.46,101.41,5.0,0.7,0.524
Maharashtra,Pune,Viman Nagar,5122,8,35,night,0.34,0.7,0.38,0.46,91.46,4.38,0.7,0.512
Maharashtra,Pune,Viman Nagar,4035,8,29,night,0.34,0.7,0.38,0.46,72.05,3.62,0.7,0.496
Maharashtra,Pune,Viman Nagar,7690,5,11,night,0.34,0.7,0.38,0.46,219.71,2.2,0.7,0.468
Maharashtra,Pune,Viman Nagar,9719,10,12,morning,0.34,0.7,0.38,0.46,138.84,1.2,0.2,0.423
Maharashtra,Pune,Viman Nagar,7583,11,29,evening,0.34,0.7,0.38,0.46,98.48,2.64,0.6,0.472
Maharashtra,Pune,Viman Nagar,8544,6,21,morning,0.34,0.7,0.38,0.46,203.43,3.5,0.2,0.469
Maharashtra,Pune,Viman Nagar,3736,9,21,night,0.34,0.7,0.38,0.46,59.3,2.33,0.7,0.471
Maharashtra,Pune,Viman Nagar,7334,12,29,morning,0.34,0.7,0.38,0.46,87.31,2.42,0.2,0.447
Maharashtra,Pune,Viman Nagar,8151,5,20,afternoon,0.34,0.7,0.38,0.46,232.89,4.0,0.3,0.484
Maharashtra,Pune,Viman Nagar,3050,5,9,night,0.34,0.7,0.38,0.46,87.14,1.8,0.7,0.46
Maharashtra,Pune,Viman Nagar,9403,7,22,evening,0.34,0.7,0.38,0.46,191.9,3.14,0.6,0.482
Maharashtra,Pune,Viman Nagar,7236,9,33,night,0.34,0.7,0.38,0.46,114.86,3.67,0.7,0.497
Maharashtra,Pune,Viman Nagar,4123,7,12,night,0.34,0.7,0.38,0.46,84.14,1.71,0.7,0.458
Maharashtra,Pune,Viman Nagar,8552,12,9,morning,0.34,0.7,0.38,0.46,101.81,0.75,0.2,0.414
Maharashtra,Pune,Viman Nagar,7123,6,22,night,0.34,0.7,0.38,0.46,169.6,3.67,0.7,0.497
Maharashtra,Pune,Viman Nagar,9342,8,20,afternoon,0.34,0.7,0.38,0.46,166.82,2.5,0.3,0.454
Maharashtra,Pune,Viman Nagar,5816,6,13,afternoon,0.34,0.7,0.38,0.46,138.48,2.17,0.3,0.447
Maharashtra,Pune,Viman Nagar,8012,9,21,night,0.34,0.7,0.38,0.46,127.17,2.33,0.7,0.471
Maharashtra,Pune,Viman Nagar,9103,9,12,morning,0.34,0.7,0.38,0.46,144.49,1.33,0.2,0.426
Maharashtra,Pune,Viman Nagar,7386,10,32,night,0.34,0.7,0.38,0.46,105.51,3.2,0.7,0.488
Maharashtra,Pune,Viman Nagar,7162,6,26,night,0.34,0.7,0.38,0.46,170.52,4.33,0.7,0.511
Maharashtra,Pune,Viman Nagar,4404,6,13,afternoon,0.34,0.7,0.38,0.46,104.86,2.17,0.3,0.447
Maharashtra,Pune,Viman Nagar,4054,6,29,morning,0.34,0.7,0.38,0.46,96.52,4.83,0.2,0.496
Maharashtra,Pune,Viman Nagar,4295,7,21,night,0.34,0.7,0.38,0.46,87.65,3.0,0.7,0.484
Maharashtra,Pune,Viman Nagar,4374,11,27,night,0.34,0.7,0.38,0.46,56.81,2.45,0.7,0.473
Maharashtra,Pune,Viman Nagar,8230,5,11,evening,0.34,0.7,0.38,0.46,235.14,2.2,0.6,0.463
Maharashtra,Pune,Viman Nagar,4510,8,14,afternoon,0.34,0.7,0.38,0.46,80.54,1.75,0.3,0.439
Maharashtra,Pune,Viman Nagar,8751,4,22,evening,0.34,0.7,0.38,0.46,312.54,5.5,0.6,0.519
Maharashtra,Pune,Viman Nagar,9943,5,17,night,0.34,0.7,0.38,0.46,284.09,3.4,0.7,0.492
Maharashtra,Pune,Viman Nagar,4117,7,9,afternoon,0.34,0.7,0.38,0.46,84.02,1.29,0.3,0.43
Maharashtra,Pune,Viman Nagar,4112,6,28,morning,0.34,0.7,0.38,0.46,97.9,4.67,0.2,0.492
Maharashtra,Pune,Viman Nagar,6162,9,21,evening,0.34,0.7,0.38,0.46,97.81,2.33,0.6,0.466
Maharashtra,Pune,Viman Nagar,3279,10,25,night,0.34,0.7,0.38,0.46,46.84,2.5,0.7,0.474
Maharashtra,Pune,Viman Nagar,4217,5,24,night,0.34,0.7,0.38,0.46,120.49,4.8,0.7,0.52
Maharashtra,Pune,Viman Nagar,4884,10,22,afternoon,0.34,0.7,0.38,0.46,69.77,2.2,0.3,0.448
Maharashtra,Pune,Viman Nagar,7670,12,18,evening,0.34,0.7,0.38,0.46,91.31,1.5,0.6,0.449
Maharashtra,Pune,Viman Nagar,6859,10,14,night,0.34,0.7,0.38,0.46,97.99,1.4,0.7,0.452
Maharashtra,Pune,Viman Nagar,8521,8,32,morning,0.34,0.7,0.38,0.46,152.16,4.0,0.2,0.479
Maharashtra,Pune,Viman Nagar,6808,10,35,evening,0.34,0.7,0.38,0.46,97.26,3.5,0.6,0.489
Maharashtra,Pune,Viman Nagar,4522,4,20,evening,0.34,0.7,0.38,0.46,161.5,5.0,0.6,0.519
Maharashtra,Pune,Viman Nagar,3390,6,34,afternoon,0.34,0.7,0.38,0.46,80.71,5.67,0.3,0.504
Maharashtra,Pune,Viman Nagar,4951,7,14,morning,0.34,0.7,0.38,0.46,101.04,2.0,0.2,0.439
Maharashtra,Pune,Viman Nagar,4540,11,24,night,0.34,0.7,0.38,0.46,58.96,2.18,0.7,0.468
Maharashtra,Pune,Viman Nagar,7761,10,20,evening,0.34,0.7,0.38,0.46,110.87,2.0,0.6,0.459
Maharashtra,Pune,Viman Nagar,6355,6,24,morning,0.34,0.7,0.38,0.46,151.31,4.0,0.2,0.479
Maharashtra,Pune,Viman Nagar,6067,10,35,afternoon,0.34,0.7,0.38,0.46,86.67,3.5,0.3,0.474
Maharashtra,Pune,Viman Nagar,4642,12,25,evening,0.34,0.7,0.38,0.46,55.26,2.08,0.6,0.461
Maharashtra,Pune,Viman Nagar,4749,5,26,night,0.34,0.7,0.38,0.46,135.69,5.2,0.7,0.524
Maharashtra,Pune,Viman Nagar,5174,10,23,evening,0.34,0.7,0.38,0.46,73.91,2.3,0.6,0.465
Maharashtra,Pune,Viman Nagar,3984,4,33,morning,0.34,0.7,0.38,0.46,142.29,8.25,0.2,0.499
Maharashtra,Pune,Viman Nagar,9513,7,10,morning,0.34,0.7,0.38,0.46,194.14,1.43,0.2,0.428
Maharashtra,Pune,Viman Nagar,5085,4,34,evening,0.34,0.7,0.38,0.46,181.61,8.5,0.6,0.519
Maharashtra,Pune,Hinjewadi,8955,5,35,afternoon,0.4,0.69,0.44,0.499,255.86,7.0,0.3,0.537
Maharashtra,Pune,Hinjewadi,6871,10,34,morning,0.4,0.69,0.44,0.499,98.16,3.4,0.2,0.5
Maharashtra,Pune,Hinjewadi,5738,7,17,evening,0.4,0.69,0.44,0.499,117.1,2.43,0.6,0.501
Maharashtra,Pune,Hinjewadi,9337,6,31,evening,0.4,0.69,0.44,0.499,222.31,5.17,0.6,0.552
Maharashtra,Pune,Hinjewadi,5551,9,24,afternoon,0.4,0.69,0.44,0.499,88.11,2.67,0.3,0.491
Maharashtra,Pune,Hinjewadi,9629,5,30,evening,0.4,0.69,0.44,0.499,275.11,6.0,0.6,0.552
Maharashtra,Pune,Hinjewadi,4681,5,28,afternoon,0.4,0.69,0.44,0.499,133.74,5.6,0.3,0.537
Maharashtra,Pune,Hinjewadi,4069,7,23,evening,0.4,0.69,0.44,0.499,83.04,3.29,0.6,0.518
Maharashtra,Pune,Hinjewadi,9416,7,35,afternoon,0.4,0.69,0.44,0.499,192.16,5.0,0.3,0.537
Maharashtra,Pune,Hinjewadi,7349,8,9,afternoon,0.4,0.69,0.44,0.499,131.23,1.12,0.3,0.46
Maharashtra,Pune,Hinjewadi,8508,6,23,morning,0.4,0.69,0.44,0.499,202.57,3.83,0.2,0.509
Maharashtra,Pune,Hinjewadi,9300,8,30,morning,0.4,0.69,0.44,0.499,166.07,3.75,0.2,0.507
Maharashtra,Pune,Hinjewadi,5339,6,15,morning,0.4,0.69,0.44,0.499,127.12,2.5,0.2,0.482
Maharashtra,Pune,Hinjewadi,3722,10,12,morning,0.4,0.69,0.44,0.499,53.17,1.2,0.2,0.457
Maharashtra,Pune,Hinjewadi,9274,8,24,evening,0.4,0.69,0.44,0.499,165.61,3.0,0.6,0.512
Maharashtra,Pune,Hinjewadi,6903,8,17,evening,0.4,0.69,0.44,0.499,123.27,2.12,0.6,0.495
Maharashtra,Pune,Hinjewadi,6667,4,13,morning,0.4,0.69,0.44,0.499,238.11,3.25,0.2,0.497
Maharashtra,Pune,Hinjewadi,8131,12,32,evening,0.4,0.69,0.44,0.499,96.8,2.67,0.6,0.506
Maharashtra,Pune,Hinjewadi,7609,7,19,morning,0.4,0.69,0.44,0.499,155.29,2.71,0.2,0.487
Maharashtra,Pune,Hinjewadi,6393,11,25,afternoon,0.4,0.69,0.44,0.499,83.03,2.27,0.3,0.483
Maharashtra,Pune,Hinjewadi,9842,12,29,morning,0.4,0.69,0.44,0.499,117.17,2.42,0.2,0.481
